Call Sign,Call Sign.1,Vessel Name,Ship Type,Flag,Vessel Max Draft,Last Port,Next Port,Current Location,Enter Location,Exit Location,IMO,Berth,ATA,EDT,ADT,ETA,WaitingTime,MaxDraft,MaxLOA,BerthLength,ATA_day_Friday,ATA_day_Monday,ATA_day_Saturday,ATA_day_Sunday,ATA_day_Thursday,ATA_day_Tuesday,ATA_day_Wednesday,EDT_day_Friday,EDT_day_Monday,EDT_day_Saturday,EDT_day_Sunday,EDT_day_Thursday,EDT_day_Tuesday,EDT_day_Wednesday,ATA_shift,EDT_shift,ATA_season_autumn,ATA_season_spring,ATA_season_summer,ATA_season_winter,EDT_season_autumn,EDT_season_spring,EDT_season_summer,EDT_season_winter,ATA_inport,Length,Gross Tonnage,Breadth,ATA_berth_delay
V7LL6,V7LL6,BEKS MUNEVVER,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,MAR,14.0,PARADIP,OPEN SEA,SELA,,,9748241,SELA,2023-04-02 00:00:00,2023-04-02 23:00:00,2023-04-02 22:43:00,2023-04-02 00:00:00,22.716666666666665,7.5,400.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,3,False,True,False,False,False,True,False,False,5,199.0,36353.0,32.0,0.2833333333333333
3WPX,3WPX,PHUONG DONG 05,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,VNM,6.3,"SHEKOU, SHENZHEN","SHEKOU, SHENZHEN",WA,TSK,PT,9104500,SELA,2023-04-02 14:57:00,2023-04-02 20:00:00,2023-04-03 04:44:00,2023-04-02 14:57:00,13.783333333333333,7.5,400.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2,3,False,True,False,False,False,True,False,False,4,150.0,14431.0,26.0,8.733333333333333
D7DR,D7DR,HMM DREAM,CONTAINER,KRS,13.0,"XIAMEN, FJ",PUSAN,KC2,MB,CIPBW,9637222,KC2,2024-05-16 04:58:00,2024-05-16 18:00:00,2024-05-16 16:43:00,2024-05-16 04:58:00,11.75,15.5,370.0,305.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,3,False,True,False,False,False,True,False,False,4,365.0,141868.0,48.0,1.2833333333333334
BROC,BROC,HONG LONG ZHI XING,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,CHR,6.2,"YANGJIANG, GD","OTHER, PHILIPPINES",SWLA,,,9287986,SWLA,2024-04-30 06:47:00,2024-04-30 15:00:00,2024-04-30 13:34:00,2024-04-30 06:47:00,6.783333333333333,7.5,400.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,2,False,True,False,False,False,True,False,False,7,189.0,31198.0,32.0,1.4333333333333333
9VHP9,9VHP9,LUCKY GRACE,GENERAL / HEAVY LIFT CARGO,SNG,7.65,BINTULU,"OTHER, KOREA, R",SWLA,,,9207338,SWLA,2024-03-28 13:30:00,2024-03-28 16:00:00,2024-03-28 19:16:00,2024-03-28 13:30:00,5.766666666666667,7.5,400.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2,3,False,True,False,False,False,True,False,False,6,97.0,5391.0,18.0,3.2666666666666666
3EPY4,3EPY4,YUYO,LIQUIFIED PETROLEUM GAS TANKER,PAN,7.8,"DONGGUAN, GD","OTHER, UAE",SLA,,,9322657,SLA,2023-04-28 02:02:00,2023-04-28 12:00:00,2023-04-28 12:55:00,2023-04-28 02:02:00,10.883333333333333,7.5,400.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1,2,False,True,False,False,False,True,False,False,5,230.0,46272.0,36.0,0.9166666666666666
BOCN7,BOCN7,HUA SHENG 15,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,CHR,9.0,"OTHER, CHINA (COAST)",SINGAPORE,SELA,,,9254537,SELA,2024-08-22 02:40:00,2024-10-12 06:00:00,2024-08-22 06:08:00,2024-08-22 02:40:00,3.466666666666667,7.5,400.0,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,1,False,False,True,False,True,False,False,False,14,224.0,39691.0,32.0,1223.8666666666666
VREK7,VREK7,SCSC LUCK,GENERAL / HEAVY LIFT CARGO,HKG,5.0,"OTHER, CHINA (COAST)","OTHER, VIETNAM",SWLA,,,9530163,SWLA,2024-07-12 03:40:00,2024-07-12 12:00:00,2024-07-12 07:25:00,2024-07-12 03:40:00,3.75,7.5,400.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1,2,False,False,True,False,False,False,True,False,8,117.0,6550.0,18.0,4.583333333333333
VROK9,VROK9,OOCL GENOA,CONTAINER,HKG,9.9,OPEN SEA,"XIAMEN, FJ",KC13,WL,LKTPBW,9613587,KC13,2024-07-26 12:16:00,2024-07-27 11:00:00,2024-07-27 07:28:00,2024-07-26 12:16:00,19.2,15.5,370.0,338.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,2,2,False,False,True,False,False,False,True,False,4,334.0,91499.0,42.0,3.533333333333333
D5HE7,D5HE7,COPIAPO,CONTAINER,LIB,11.2,VALPARAISO,"YANTIAN, SHENZHEN",KC19,MB,CIPBS,9687526,KC18,2023-04-03 07:12:00,2023-04-04 03:00:00,2023-04-04 02:30:00,2023-04-03 07:12:00,19.3,16.5,400.0,300.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,1,False,True,False,False,False,True,False,False,6,299.0,93685.0,48.0,0.5
BORJ2,BORJ2,HONG QING,LIQUIFIED PETROLEUM GAS TANKER,CHR,5.4,"OTHER, MALAYSIA",TANJUNG BARA,SLA,,,9651747,SLA,2024-10-03 09:23:00,2024-10-04 09:00:00,2024-10-04 09:26:00,2024-10-03 09:23:00,24.05,7.5,400.0,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2,2,True,False,False,False,True,False,False,False,12,99.0,3187.0,15.0,0.43333333333333335
V2DB9,V2DB9,FRAUKE,GENERAL / HEAVY LIFT CARGO,ABB,7.0,"YANTAI, SD",YOKOHAMA,SELA,,,9376488,SELA,2023-04-04 16:20:00,2023-05-12 12:00:00,2023-05-12 10:04:00,2023-04-04 16:20:00,905.7333333333333,7.5,400.0,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,3,2,False,True,False,False,False,True,False,False,5,159.0,12950.0,24.0,1.9333333333333333
3FWF8,3FWF8,SAKIZAYA QUEEN,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,12.0,"CHIWAN, SHENZHEN","FANGCHENG, GX",SELA,TSK,PT,9783148,SELA,2023-08-25 23:14:00,2023-08-26 10:00:00,2023-08-26 07:25:00,2023-08-25 23:14:00,8.183333333333334,7.5,400.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3,2,False,False,True,False,False,False,True,False,4,228.0,43018.0,32.0,2.5833333333333335
3FGF6,3FGF6,HN ACE,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,9.75,"OTHER, INDONESIA","OTHER, CHINA (COAST)",SWLA,PT,TSK,9140229,SWLA,2024-02-28 04:40:00,2024-02-28 12:00:00,2024-02-28 11:08:00,2024-02-28 04:40:00,6.466666666666667,7.5,400.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,2,False,False,False,True,False,False,False,True,2,164.0,15500.0,24.0,0.8666666666666667
VRCS5,VRCS5,XIN BEIJING,CONTAINER,HKG,11.3,"SHEKOU, SHENZHEN","SHANGHAI, SH",KC13,TSK,PT,9314246,KC13,2024-08-27 05:56:00,2024-08-27 19:00:00,2024-08-27 21:37:00,2024-08-27 05:56:00,15.683333333333334,15.5,370.0,338.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,3,False,False,True,False,False,False,True,False,11,336.0,108069.0,45.0,2.6166666666666667
3E2142,3E2142,JIE JI,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,6.6,"LUOYUAN, FJ","OTHER, INDIA",SELA,,,9394832,SELA,2023-11-07 20:23:00,2023-11-08 16:00:00,2023-11-08 08:04:00,2023-11-07 20:23:00,11.683333333333334,7.5,400.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,3,True,False,False,False,True,False,False,False,4,189.0,32415.0,32.0,7.933333333333334
BLFN7,BLFN7,GUAN LAN HU,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,CHR,7.0,GUANGZHOU,SINGAPORE,PT,,,9215737,SWLA,2023-04-07 16:01:00,2023-12-11 13:00:00,2023-04-08 05:26:00,2023-04-07 16:01:00,13.416666666666666,7.5,400.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,2,False,True,False,False,False,False,False,True,3,224.0,39126.0,32.0,5935.566666666667
DINY2,DINY2,AFIF,CONTAINER,GER,12.0,KAOHSIUNG,QINGDAO,PT,WL,TSK,9732345,KC5,2024-08-10 08:07:00,2024-08-10 22:00:00,2024-08-11 03:46:00,2024-08-10 08:07:00,19.65,15.5,400.0,472.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2,3,False,False,True,False,False,False,True,False,9,368.0,153148.0,51.0,5.766666666666667
D5UI3,D5UI3,SWEET VENUS,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,LIB,7.5,"OTHER, CHINA (COAST)",PALEMBANG,PT,,,9566849,SWLA,2023-06-11 00:50:00,2023-06-11 17:00:00,2023-06-11 04:48:00,2023-06-11 00:50:00,3.966666666666667,7.5,400.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,3,False,False,True,False,False,False,True,False,6,229.0,43501.0,32.0,12.2
9HA2742,9HA2742,CMA CGM ATTILA,CONTAINER,MTA,11.9,"NINGBO, ZJ","SHEKOU, SHENZHEN",KC13,PT,LKTPBS,9433793,KC8,2023-06-25 13:57:00,2023-06-25 19:00:00,2023-06-25 22:10:00,2023-06-25 13:57:00,8.216666666666667,16.0,400.0,380.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2,3,False,False,True,False,False,False,True,False,2,334.0,91498.0,42.0,3.1666666666666665
3EXV3,3EXV3,VIGOR SW,GENERAL / HEAVY LIFT CARGO,PAN,7.27,"RIZHAO, SD","OTHER, VIETNAM",SWLA,,,9383508,SELA,2023-08-14 13:33:00,2023-08-14 22:00:00,2023-08-14 17:04:00,2023-08-14 13:33:00,3.5166666666666666,7.5,400.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,3,False,False,True,False,False,False,True,False,6,177.0,20236.0,28.0,4.933333333333334
3FIZ,3FIZ,ONE MUNCHEN,CONTAINER,PAN,11.6,"YANTIAN, SHENZHEN","YANTIAN, SHENZHEN",KC2,MB,MB,9706750,KC5,2023-09-28 13:08:00,2023-09-28 18:00:00,2023-09-29 00:07:00,2023-09-28 13:08:00,10.983333333333333,15.5,400.0,472.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2,3,True,False,False,False,True,False,False,False,4,365.0,151672.0,51.0,6.116666666666666
C6UH8,C6UH8,ONYX ARROW,CAR CARRIER,BAH,9.5,"NANSHA, PANYU","OTHER, MEXICO",SELA,,,9267924,SELA,2023-04-07 04:08:00,2023-04-08 11:39:00,2023-04-07 12:30:00,2023-04-07 04:08:00,8.366666666666667,7.5,400.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,2,False,True,False,False,False,True,False,False,4,199.0,57692.0,32.0,23.15
9V7056,9V7056,WAN HAI 522,CONTAINER,SNG,10.8,"SHANGHAI, SH","SHEKOU, SHENZHEN",WA2,WL,LKTPBW,9440784,KC10,2024-09-20 10:13:00,2024-09-21 14:00:00,2024-09-20 23:09:00,2024-09-20 10:13:00,12.933333333333334,15.5,370.0,700.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,2,2,True,False,False,False,True,False,False,False,14,262.0,41358.0,32.0,14.85
3WWK,3WWK,PVT DOLPHIN,"TANKER (CRUDE,FUEL,DIESEL,LUB)",VNM,9.0,"ZHUHAI, GD","XIAMEN, FJ",SLA,,,9288277,SLA,2023-04-30 01:30:00,2023-04-30 04:00:00,2023-04-30 07:46:00,2023-04-30 01:30:00,6.266666666666667,7.5,400.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,1,False,True,False,False,False,True,False,False,6,179.0,28059.0,32.0,3.7666666666666666
XVCZ7,XVCZ7,TRUONG MINH OCEAN,GENERAL / HEAVY LIFT CARGO,VNM,4.3,HONGAI,"SHANGHAI, SH",SELA,,,9668128,SELA,2024-06-06 12:33:00,2024-06-06 23:00:00,2024-06-06 18:57:00,2024-06-06 12:33:00,6.4,7.5,400.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2,3,False,False,True,False,False,False,True,False,5,136.0,8196.0,20.0,4.05
9HWB9,9HWB9,STRIGGLA,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,MTA,7.35,"OTHER, CHINA (COAST)","TABONEO, INDONESIA",SELA,,,9465710,SELA,2024-10-04 22:47:00,2024-10-05 10:00:00,2024-10-05 09:26:00,2024-10-04 22:47:00,10.65,7.5,400.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3,2,True,False,False,False,True,False,False,False,9,225.0,40298.0,32.0,0.5666666666666667
VRMT6,VRMT6,CSCL SPRING,CONTAINER,HKG,11.3,KAOHSIUNG,"NINGBO, ZJ",KC14,WL,TSK,9645853,KC14,2024-09-16 08:26:00,2024-09-16 23:00:00,2024-09-16 18:57:00,2024-09-16 08:26:00,10.516666666666667,15.5,370.0,338.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,3,True,False,False,False,True,False,False,False,7,335.0,116603.0,48.0,4.05
V7TA8,V7TA8,CORONA OPTIMUM,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,MAR,12.0,CAMPHA,"OTHER, AUSTRALIA",SELA,,,9519183,SELA,2023-04-09 05:49:00,2023-04-10 10:45:00,2023-04-09 11:10:00,2023-04-09 05:49:00,5.35,7.5,400.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,2,False,True,False,False,False,True,False,False,10,229.0,48029.0,38.0,23.583333333333332
V7BP8,V7BP8,CAPTAIN THANASIS I,CONTAINER,MAR,10.8,"YANTIAN, GD","YANTIAN, GD",KC5,MB,SNCPBW,9294159,KC5,2023-09-11 00:04:00,2023-09-11 09:00:00,2023-09-11 10:58:00,2023-09-11 00:04:00,10.9,15.5,400.0,472.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,2,True,False,False,False,True,False,False,False,3,222.0,28592.0,30.0,1.9666666666666666
D5KQ5,D5KQ5,ZHEN HUA 16,OTHER,LIB,8.0,"SHANGHAI, SH","SHANGHAI, SH",KC9,,,8014667,KC9,2023-04-08 09:11:00,2023-04-12 17:00:00,2023-04-12 16:54:00,2023-04-08 09:11:00,103.71666666666667,16.0,400.0,450.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,3,False,True,False,False,False,True,False,False,3,241.0,38519.0,42.0,0.1
T3XL2,T3XL2,NEW HOPE,GENERAL / HEAVY LIFT CARGO,KIR,8.6,HONGAI,OPEN SEA,SWLA,,,9240536,SWLA,2023-04-08 14:32:00,2023-04-09 22:00:00,2023-04-09 17:39:00,2023-04-08 14:32:00,27.116666666666667,7.5,400.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,2,3,False,True,False,False,False,True,False,False,5,118.0,6664.0,19.0,4.35
A7HF,A7HF,S'HAIL AL RAYAN,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,QAT,7.5,"TAISHAN, GONGYI, GD",OPEN SEA,SELA,,,9381172,SELA,2024-09-21 18:11:00,2024-10-12 10:00:00,2024-09-21 23:51:00,2024-09-21 18:11:00,5.666666666666667,7.5,400.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3,2,True,False,False,False,True,False,False,False,12,224.0,39736.0,32.0,490.15
D5RA7,D5RA7,SOUTHERN ROBIN,CHEMICAL,LIB,9.72,HAIPHONG,"PUTIAN, FJ",SLA,,,9749714,SLA,2023-04-08 18:55:00,2023-04-09 02:00:00,2023-04-09 10:45:00,2023-04-08 18:55:00,15.833333333333334,7.5,400.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3,1,False,True,False,False,False,True,False,False,9,146.0,11662.0,24.0,8.75
OUUY2,OUUY2,AXEL MAERSK,CONTAINER,DEN,7.45,"YANTIAN, GD","NANSHA, PANYU",KC19,MB,SNCPBW,9260419,KC19,2023-04-08 22:48:00,2023-04-09 10:00:00,2023-04-09 10:13:00,2023-04-08 22:48:00,11.416666666666666,16.5,400.0,300.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3,2,False,True,False,False,False,True,False,False,8,352.0,93496.0,42.0,0.21666666666666667
7JDE,7JDE,ORCHID ACE,RORO/REEFER CARRIER,JPN,8.91,SINGAPORE,"OTHER, CHINA (RIVER)",KC16,,,9381677,KC16,2023-04-09 02:10:00,2023-04-09 11:00:00,2023-04-09 07:45:00,2023-04-09 02:10:00,5.583333333333333,15.5,400.0,350.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,2,False,True,False,False,False,True,False,False,9,199.0,59262.0,32.0,3.25
3WDS,3WDS,DONG PHU,GENERAL / HEAVY LIFT CARGO,VNM,7.7,"BAYUQUAN, LN",CIGADING,SWLA,,,9525687,SWLA,2024-07-09 00:56:00,2024-07-09 03:00:00,2024-07-09 07:09:00,2024-07-09 00:56:00,6.216666666666667,7.5,400.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,1,False,False,True,False,False,False,True,False,5,136.0,8216.0,20.0,4.15
BFGU,BFGU,GUO YUAN 26,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,CHR,7.5,HUIZHOUGANG,TANJUNG BARA,SWLA,,,9579303,SWLA,2024-07-14 18:22:00,2024-07-14 19:30:00,2024-07-14 22:22:00,2024-07-14 18:22:00,4.0,7.5,400.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3,3,False,False,True,False,False,False,True,False,6,224.0,41830.0,32.0,2.8666666666666667
S6CH6,S6CH6,MAERSK SEMAKAU,CONTAINER,SNG,11.1,"SHANGHAI, SH","YANTIAN, SHENZHEN",MB,,,9315252,KC18,2023-04-10 10:45:00,2023-04-10 22:00:00,2023-04-11 01:07:00,2023-04-10 10:45:00,14.366666666666667,16.5,400.0,300.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,3,False,True,False,False,False,True,False,False,7,318.0,79702.0,40.0,3.1166666666666667
3FNK7,3FNK7,VIMC GREEN,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,PAN,11.0,CHANMAY,"OTHER, CHINA (COAST)",PT,,,9159414,SELA,2023-08-13 01:53:00,2023-08-13 11:00:00,2023-08-13 05:34:00,2023-08-13 01:53:00,3.683333333333333,7.5,400.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,2,False,False,True,False,False,False,True,False,1,185.0,25939.0,30.0,5.433333333333334
3EET6,3EET6,KITTY TIDE,GENERAL / HEAVY LIFT CARGO,PAN,9.2,QUINHON,KASHIMA,SWLA,,,9729946,SWLA,2024-03-06 16:56:00,2024-03-06 23:30:00,2024-03-06 21:07:00,2024-03-06 16:56:00,4.183333333333334,7.5,400.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,3,3,False,True,False,False,False,True,False,False,4,127.0,9962.0,19.0,2.3833333333333333
5LIJ8,5LIJ8,AL JASRAH,CONTAINER,LIB,12.9,KAOHSIUNG,PUSAN,KC19,WL,TSK,9732321,KC19,2024-04-18 02:48:00,2024-04-18 20:00:00,2024-04-18 18:09:00,2024-04-18 02:48:00,15.35,16.5,400.0,300.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,3,False,True,False,False,False,True,False,False,5,368.0,153148.0,51.0,1.85
VRRJ2,VRRJ2,COSCO SHIPPING ALPS,CONTAINER,HKG,10.8,"YANTIAN, SHENZHEN","YANTIAN, GD",KC13,MB,MB,9757864,KC13,2024-05-27 20:26:00,2024-05-28 18:00:00,2024-05-28 14:27:00,2024-05-27 20:26:00,18.016666666666666,15.5,370.0,338.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,3,3,False,True,False,False,False,True,False,False,3,366.0,154300.0,51.0,3.55
V3HP2,V3HP2,GAO XIN 16,GENERAL / HEAVY LIFT CARGO,BZE,7.8,CUA LO,"NANJING, JS",WA2,,,8655992,SWLA,2024-09-21 14:05:00,2024-09-21 20:00:00,2024-09-21 20:30:00,2024-09-21 14:05:00,6.416666666666667,7.5,400.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2,3,True,False,False,False,True,False,False,False,10,144.0,8973.0,21.0,0.5
5BEM4,5BEM4,NORDLEOPARD,CONTAINER,CYP,7.75,"DACHAN, SHENZHEN",HAIPHONG,TY,MB,MB,9626261,KC17,2024-10-06 08:32:00,2024-10-06 20:30:00,2024-10-06 21:01:00,2024-10-06 08:32:00,12.483333333333333,16.5,400.0,300.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2,3,True,False,False,False,True,False,False,False,20,169.0,18826.0,28.0,0.5166666666666667
SVBO2,SVBO2,MARAN VIRTUE,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,GRC,9.8,"OTHER, CHINA (COAST)",PORT HEDLAND,SELA,,,9440332,SELA,2023-12-23 02:47:00,2023-12-23 13:00:00,2023-12-24 01:38:00,2023-12-23 02:47:00,22.85,7.5,400.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1,2,False,False,False,True,False,False,False,True,5,292.0,91656.0,45.0,12.633333333333333
D5JX6,D5JX6,MOUNT ULURU,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,LIB,8.6,"OTHER, CHINA (COAST)","OTHER, AUSTRALIA",PT,,,9675638,SELA,2023-04-11 18:54:00,2023-04-12 10:51:00,2023-04-12 05:29:00,2023-04-11 18:54:00,10.583333333333334,7.5,400.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,3,2,False,True,False,False,False,True,False,False,4,291.0,92921.0,45.0,5.366666666666666
9M2503,9M2503,ORKIM FORTITUDE,"TANKER (CRUDE,FUEL,DIESEL,LUB)",MAL,9.2,SINGAPORE,SINGAPORE,TPGAS,,,9568043,TPGAS,2023-04-11 22:16:00,2023-04-18 10:00:00,2023-04-18 08:26:00,2023-04-11 22:16:00,154.16666666666666,11.0,228.0,300.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,2,False,True,False,False,False,True,False,False,5,179.0,28777.0,32.0,1.5666666666666667
8PBE4,8PBE4,OBE GRANDE,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,BBD,7.8,"CHAOZHOU, GD","OTHER, INDONESIA",SELA,,,9615731,SELA,2023-04-21 17:38:00,2023-04-22 18:00:00,2023-04-22 06:31:00,2023-04-21 17:38:00,12.883333333333333,7.5,400.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3,3,False,True,False,False,False,True,False,False,5,197.0,33126.0,32.0,11.483333333333333
ELUI5,ELUI5,STOLT KIKYO,CHEMICAL,LIB,8.3,"OTHER, INDONESIA","OTHER, CHINA (COAST)",SLA,,,9156565,SLA,2023-10-12 02:18:00,2023-10-13 09:58:00,2023-10-13 11:39:00,2023-10-12 02:18:00,33.35,7.5,400.0,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1,2,True,False,False,False,True,False,False,False,7,117.0,6426.0,20.0,1.6833333333333333
VRDK9,VRDK9,CSC PEACE,"TANKER (CRUDE,FUEL,DIESEL,LUB)",HKG,11.7,ZHOUSHAN,JIEYANG,SLA,,,9344148,SLA,2024-05-23 01:25:00,2024-05-25 15:00:00,2024-05-25 12:17:00,2024-05-23 01:25:00,58.86666666666667,7.5,400.0,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,2,False,True,False,False,False,True,False,False,5,184.0,29593.0,32.0,2.716666666666667
V3IW2,V3IW2,UNION GLORY,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,BZE,8.1,CUA LO,"BAYUQUAN, LN",PSSA,,,8656570,SWLA,2024-09-16 17:19:00,2024-09-16 20:00:00,2024-09-16 20:37:00,2024-09-16 17:19:00,3.3,7.5,400.0,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3,3,True,False,False,False,True,False,False,False,10,140.0,8344.0,20.0,0.6166666666666667
V7KF6,V7KF6,ROTTERDAM BRIDGE,CONTAINER,MAR,9.0,"SHEKOU, SHENZHEN","NANSHA, PANYU",KC12,TSK,WL,9224324,SWLA,2024-01-25 08:06:00,2024-01-25 18:00:00,2024-01-25 18:37:00,2024-01-25 08:06:00,10.516666666666667,7.5,400.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,2,3,False,False,False,True,False,False,False,True,3,260.0,39941.0,32.0,0.6166666666666667
BPAI7,BPAI7,JIN HAI PING,BULK/ WOODCHIP/ CEMENT/ ORE CARRIER,CHR,6.9,"NANSHA, PANYU",OPEN SEA,SWLA,,,9591040,SWLA,2023-04-12 05:38:00,2023-04-12 13:00:00,2023-04-12 10:03:00,2023-04-12 05:38:00,4.416666666666667,7.5,400.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,2,False,True,False,False,False,True,False,False,5,189.0,29476.0,32.0,2.95
OUMQ2,OUMQ2,A.P. MOLLER,CONTAINER,DEN,12.2,"YANTIAN, GD","SHANGHAI, SH",KC18,MB,MB,9214898,KC18,2024-04-30 13:47:00,2024-05-01 17:30:00,2024-05-01 15:42:00,2024-04-30 13:47:00,25.916666666666668,16.5,400.0,300.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2,3,False,True,False,False,False,True,False,False,5,346.0,92198.0,42.0,1.8
3FVX4,3FVX4,VAST OCEAN 1,GENERAL / HEAVY LIFT CARGO,PAN,5.6,TAICHUNG,SINGAPORE,SWLA,,,9115030,SWLA,2023-07-01 10:16:00,2023-07-01 15:00:00,2023-07-01 12:53:00,2023-07-01 10:16:00,2.6166666666666667,7.5,400.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,2,2,False,False,True,False,False,False,True,False,4,114.0,7657.0,19.0,2.1166666666666667
3EDG8,3EDG8,ZHIDA 6,GENERAL / HEAVY LIFT CARGO,PAN,9.9,"DONGGUAN, GD","SHANGHAI, SH",SWLA,S,LKTPBS,9333709,SWLA,2023-12-31 04:58:00,2023-12-31 18:00:00,2023-12-31 13:45:00,2023-12-31 04:58:00,8.783333333333333,7.5,400.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,3,False,False,False,True,False,False,False,True,2,129.0,12630.0,23.0,4.25
D7VT,D7VT,FC ADONIS,CHEMICAL,KRS,5.1,YANGPU,"QUANZHOU, FJ",SHELL,,,9449431,SLA,2024-04-05 14:35:00,2024-04-06 01:00:00,2024-04-05 20:37:00,2024-04-05 14:35:00,6.033333333333333,7.5,400.0,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,2,1,False,True,False,False,False,True,False,False,6,120.0,8278.0,20.0,4.383333333333334
3FXZ4,3FXZ4,DEVELOPMENT WAY,OTHER,PAN,9.5,ZHOUSHAN,GUANGZHOU,SELA,,,8124785,SELA,2024-03-17 20:57:00,2024-03-18 08:00:00,2024-03-18 08:29:00,2024-03-17 20:57:00,11.533333333333333,7.5,400.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,3,2,False,True,False,False,False,True,False,False,4,215.0,28592.0,34.0,0.48333333333333334
